time,name,avg_value,sample_count
2025-09-27 02:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,594.717822265625,5
2025-09-27 02:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,594.7832397460937,5
2025-09-27 02:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,639.341943359375,5
2025-09-27 02:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,596.141650390625,5
2025-09-27 02:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,579.4696655273438,5
2025-09-27 03:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,618.5119995117187,5
2025-09-27 03:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,638.2541259765625,5
2025-09-27 03:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,623.7512084960938,5
2025-09-27 03:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,595.2423034667969,5
2025-09-27 03:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,612.60751953125,5
2025-09-27 03:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,622.6510864257813,5
2025-09-27 03:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,704.035498046875,5
2025-09-27 03:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,644.1352172851563,5
2025-09-27 03:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,619.0779541015625,5
2025-09-27 03:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,627.7558654785156,5
2025-09-27 03:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,689.5086242675782,5
2025-09-27 03:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,660.3745727539062,5
2025-09-27 04:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,704.6585571289063,5
2025-09-27 04:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,630.1179321289062,5
2025-09-27 04:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,647.2865234375,5
2025-09-27 04:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,666.5181396484375,5
2025-09-27 04:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,617.9782287597657,5
2025-09-27 04:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,616.5378540039062,5
2025-09-27 04:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,610.833447265625,5
2025-09-27 04:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,669.9056823730468,5
2025-09-27 04:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,642.2368408203125,5
2025-09-27 04:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,649.4822387695312,5
2025-09-27 04:50:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,574.5819580078125,5
2025-09-27 04:55:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,502.2755920410156,5
2025-09-27 05:00:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,639.8770141601562,5
2025-09-27 05:05:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,636.3890014648438,5
2025-09-27 05:10:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,671.6902587890625,5
2025-09-27 05:15:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,654.9763305664062,5
2025-09-27 05:20:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,612.2089721679688,5
2025-09-27 05:25:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,681.885107421875,5
2025-09-27 05:30:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,672.431103515625,5
2025-09-27 05:35:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,672.6379516601562,5
2025-09-27 05:40:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,681.3382202148438,5
2025-09-27 05:45:00,NAEAZ-01/FCB-2.AHUAZ-1.OA-CFM,665.6911743164062,5
